"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"69","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Ncf2",3.05504535684437e-08,-0.656199994200033,0.69,0.828,0.000374059753492025
"70","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Tsc22d3",3.36426337164787e-08,-1.90801094213085,0.219,0.426,0.000411920407224566
"71","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Sem1",3.37878740004205e-08,-0.726404135640899,0.449,0.713,0.000413698729261148
"72","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Rab44",3.48461922113779e-08,-0.670632007387973,0.818,0.861,0.000426656777436111
"73","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Itgb2",4.80216973494355e-08,-0.631534273384979,0.722,0.888,0.000587977662346489
"74","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Cnn2",5.68668711106026e-08,-0.61561324113585,0.84,0.952,0.000696277969878218
"75","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Iqgap1",5.86628470957467e-08,-0.640043850837717,0.717,0.855,0.000718267899840323
"76","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Fam107b",7.3528372617059e-08,-0.513819073994836,0.84,0.964,0.000900281394323271
"77","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Plek",7.45266117697264e-08,-0.847500425561994,0.717,0.795,0.00091250383450853
"78","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Cybb",9.86290745125535e-08,-1.47737658780098,0.107,0.32,0.0012076143883317
"79","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","S100a6",1.09673357638067e-07,-0.770047705148028,0.155,0.399,0.00134284059092049
"80","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Adipor1",1.16014462759566e-07,-0.728610879110293,0.578,0.779,0.00142048108202812
"81","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Pygl",1.23039342002736e-07,-0.680292772934954,0.594,0.779,0.0015064937034815
"82","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Grina",1.33481313930305e-07,-0.729712122279978,0.604,0.767,0.00163434520776266
"83","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Rin3",1.37396945408615e-07,-0.845831950870959,0.524,0.692,0.00168228819958308
"84","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Aldh2",1.37813128392932e-07,-0.536688388737174,0.738,0.921,0.00168738394404306
"85","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Cd24a",1.67928672369836e-07,-0.800697917988213,0.31,0.577,0.00205611866449627
"86","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Ifitm1",1.72056317033608e-07,-1.02823769131575,0.626,0.734,0.00210665754575949
"87","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Ccr2",1.74993515304007e-07,-1.58880550690785,0.107,0.311,0.00214262060138226
"88","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Fau",1.7613966507296e-07,-0.562828870195176,0.749,0.879,0.00215665405915332
"89","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","S100a11",1.86121788137724e-07,-0.58471158252003,0.588,0.855,0.00227887517395829
"90","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Ptms",1.87854306407184e-07,-0.455895136677732,0.947,0.973,0.00230008812764957
"91","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Csf1",2.13299922207056e-07,-0.950439904963314,0.551,0.692,0.00261164424750319
"92","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Junb",2.50505113055833e-07,-0.697568260818425,0.866,0.915,0.00306718460425562
"93","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Kctd12",3.08467757473714e-07,-1.36276272906685,0.422,0.644,0.00377687922250815
"94","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Msn",3.15376641600256e-07,-0.536057631111535,0.775,0.867,0.00386147159975353
"95","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Mxd1",3.3495267253499e-07,-0.592407547215382,0.722,0.879,0.00410116052251841
"96","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Nlrp3",3.36338198772442e-07,-1.08641038272977,0.465,0.634,0.00411812490576978
"97","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Cyba",3.67467839002943e-07,-0.930629844323171,0.358,0.577,0.00449927622075203
"98","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Spn",3.78706370465374e-07,-0.605771744506807,0.781,0.834,0.00463688079997805
"99","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Arpc5",4.0581876817233e-07,-0.67164362517321,0.626,0.764,0.00496884499750201
"100","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Csf2ra",5.41347280076886e-07,-1.0298175660989,0.182,0.399,0.00662825609726139
"101","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Gpsm3",5.99425522432737e-07,-0.645451626438495,0.727,0.861,0.00733936609666644
"102","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Sun2",8.42376478788352e-07,-0.693716059954436,0.631,0.755,0.0103140576062846
"103","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Ier2",9.62164744922803e-07,-0.517582213349771,0.914,0.943,0.0117807451368348
"104","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Tspo",1.13222473921782e-06,-0.591244552359263,0.717,0.81,0.013862959706983
"105","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Lilrb4a",1.19781013367199e-06,-0.578482721028978,0.818,0.828,0.0146659872766799
"106","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Gpx1",1.38299976567698e-06,-0.577040344532492,0.717,0.873,0.016933449130949
"107","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Dnase2b",1.5510411636158e-06,-5.13040336346729,0,0.115,0.0189909480073119
"108","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Plec",1.57904160884533e-06,-0.665245133803039,0.642,0.728,0.0193337854587022
"109","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Itgal",1.58879272949868e-06,-0.726404135640899,0.583,0.668,0.0194531781799818
"110","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","S100a10",1.72523530646451e-06,-0.662000558366979,0.658,0.776,0.0211237810923515
"111","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Lyz2",1.84383085424678e-06,-0.112727996256019,0.492,0.737,0.0225758649793976
"112","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Fhl2",2.17706012675536e-06,-4.95756676660508,0,0.112,0.0266559241919926
"113","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Eef1a1",2.50131241944538e-06,-0.406355918051301,0.909,0.97,0.0306260692636893
"114","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Pnrc1",2.53912448978523e-06,-0.69510691446581,0.647,0.737,0.0310890402529303
"115","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Cyp4f18",2.89428354242055e-06,-0.666257906776109,0.668,0.749,0.0354376076933972
"116","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Ier5",3.1042500341166e-06,-1.31415661023656,0.267,0.45,0.0380084374177236
"117","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Plekho2",3.183500724028e-06,-0.871352471551998,0.449,0.586,0.0389787828649989
"118","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Itm2c",3.54664714056271e-06,-0.736922007554898,0.615,0.71,0.0434251475890499
"119","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","Basophils","hmgn2kovs_bm_wt.csv","Laptm5",3.78517239263033e-06,-0.466412616580867,0.834,0.885,0.0463456507753657
