"","id","cell","file","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"856","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Abl1",2.61937286845189e-07,-0.831185943669298,0.162,0.246,0.00320716014013249
"857","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","U2af2",2.63747895227625e-07,-0.544360858070643,0.347,0.436,0.00322932922916704
"858","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ino80d",2.67641264155752e-07,-0.752413597562916,0.151,0.237,0.00327699963832303
"859","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Tia1",2.70151365752672e-07,-0.746761929786327,0.206,0.294,0.00330773332227572
"860","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Rhoa",2.75848836043956e-07,-0.599697886152827,0.314,0.398,0.00337749314852219
"861","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Bicra",2.81746882449092e-07,-0.948123783217266,0.113,0.191,0.00344970882870668
"862","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Eif4b",2.85262575509413e-07,-0.465507096443728,0.352,0.445,0.00349275497453725
"863","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Fryl",2.89813151641656e-07,-0.626664933753096,0.219,0.312,0.00354847222870043
"864","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Oxr1",2.97160834515331e-07,-0.663423483763214,0.23,0.322,0.00363843725780571
"865","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Zfp91",3.03632508643688e-07,-0.744087795488001,0.165,0.252,0.00371767643583332
"866","/flask/scratch/papayannopoulosv/khurang/hmgn_scrna/march/plots/","B cells, pro","hmgn2kovs_bm_wt.csv","Ddx23",3.08277655000805e-07,-0.596904671261146,0.29,0.381,0.00377455160782985
